user_id,item_id,listening_time_in_scale_0-5,title,duration,loudness,tempo,key,event_type
59,100,3.11,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music""""Download"""
96,100,4.8,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information"""
113,100,3.02,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Download"""
32,100,2.95,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Download"""
62,100,3.07,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Download"""
189,100,3.1,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like"""
176,100,2.83,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information"""
74,100,2.25,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like"""
90,100,2.58,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""Download"""
99,100,2.8,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
73,100,2.9,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music"""
41,100,2.6,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music"""
5,100,2.6,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
11,100,3.13,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like"""
13,100,2.13,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like"""
75,100,3.49,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information"""
182,100,2.53,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
94,100,3.78,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently"""
45,100,2.68,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Download"""
69,100,2.95,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music""""Download"""
72,100,3.2,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Download"""
177,100,3.56,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely"""
57,100,3.14,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
136,100,3.09,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Download"""
77,100,4.98,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like"""
186,100,2.7,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
168,100,2.27,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Download"""
145,100,2.78,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""Add it to your music"""
21,100,2.39,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music""""Download"""
27,100,3.49,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information"""
24,100,2.4,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information"""
193,100,2.3,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music"""
119,100,3.26,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
1,100,0.92,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Skip it frequently""""Not recommend it anymore"""
114,100,3.47,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""Add it to your music""""Download"""
49,100,3.47,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
6,100,4.08,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
194,100,3.75,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Download"""
175,100,4.54,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music"""
81,100,3.29,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music"""
87,100,3.2,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
160,100,3.06,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Add it to your music"""
80,100,3.37,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music"""
123,100,1.35,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Skip it frequently"""
85,100,3.51,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Download"""
44,100,3.38,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Download"""
157,100,3.01,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
23,100,2.4,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
92,100,4.07,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information"""
7,100,1.96,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music""""Download"""
174,100,2.75,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like"""
121,100,2.45,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music"""
130,100,2.8,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music"""
188,100,2.61,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Add it to your music"""
181,100,2.49,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music"""
164,100,3.63,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Download"""
199,100,3.3,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Download"""
89,100,3.31,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
161,100,2.78,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music"""
139,100,2.94,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
46,100,3.16,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information""""Download"""
54,100,2.7,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
97,100,3.37,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""Download"""
141,100,2.72,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""View Song Information"""
52,100,2.38,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Download"""
2,100,3.55,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""Add it to your music""""Download"""
17,100,3.38,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music"""
16,100,3.37,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Download"""
82,100,3.33,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Download"""
192,100,2.98,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Add it to your music"""
190,100,0.72,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Skip it"""
43,100,2.87,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Add it to your music""""Download"""
18,100,2.25,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Download"""
50,100,3.25,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
144,100,2.23,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
84,100,3.25,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Add it to your music"""
106,100,2.84,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently"""
178,100,3.88,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like"""
132,100,2.27,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Skip it"""
115,100,3.07,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Download"""
156,100,2.16,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""View Song Information""""Download"""
118,100,3.07,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
71,100,2.68,Openbare Weg,177.81506000000005,-12.004,85.62100000000002,4,"""Have listened  it completely""""Like""""Download"""
25,181,3.66,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music"""
194,181,3.59,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music"""
150,181,2.76,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely"""
13,181,3.47,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information"""
66,181,3.08,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Add it to your music"""
117,181,3.8,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
184,181,3.26,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely"""
99,181,3.47,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Add it to your music"""
142,181,3.72,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
162,181,2.7,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
195,181,3.36,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Download"""
30,181,3.14,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Add it to your music"""
197,181,2.91,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information"""
77,181,0.46,Snapshot,341.36771,-9.632,126.95,10,"""Skip it frequently"""
72,181,2.88,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely"""
169,181,3.05,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Download"""
53,181,2.47,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music"""
18,181,2.95,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Download"""
64,181,2.53,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Download"""
108,181,1.29,Snapshot,341.36771,-9.632,126.95,10,"""Skip it""""Not recommend it anymore"""
14,181,3.02,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently"""
92,181,1.33,Snapshot,341.36771,-9.632,126.95,10,"""Skip it"""
56,181,2.22,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Add it to your music"""
91,181,2.57,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently"""
165,181,3.15,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
7,181,1.73,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Download"""
144,181,2.68,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Add it to your music"""
46,181,3.12,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like"""
164,181,2.12,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music"""
83,181,2.61,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information"""
178,181,4.02,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information"""
62,181,4.08,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Download"""
43,181,3.01,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music"""
102,181,2.41,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
95,181,0.16,Snapshot,341.36771,-9.632,126.95,10,"""Skip it frequently""""Not recommend it anymore"""
115,181,1.6,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Add it to your music"""
188,181,2.53,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like"""
48,181,3.27,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information"""
41,181,3.41,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music"""
121,181,3.32,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Download"""
70,181,2.68,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
137,181,1.81,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
101,181,3.22,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information"""
60,181,3.68,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information"""
185,181,3.04,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information"""
55,181,3.88,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Download"""
20,181,3.59,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information"""
151,181,4.0,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
109,181,2.55,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
26,181,3.21,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information"""
161,181,3.04,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently"""
96,181,0.89,Snapshot,341.36771,-9.632,126.95,10,"""Skip it frequently"""
183,181,2.99,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Add it to your music"""
104,181,3.19,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Download"""
59,181,2.7,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Download"""
69,181,2.59,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information"""
130,181,3.73,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Download"""
87,181,2.94,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music"""
125,181,2.93,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Add it to your music"""
57,181,2.8,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Download"""
71,181,2.97,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Download"""
54,181,3.82,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music"""
15,181,1.14,Snapshot,341.36771,-9.632,126.95,10,"""Skip it"""
158,181,2.72,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music""""Download"""
82,181,2.63,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Download"""
128,181,0.75,Snapshot,341.36771,-9.632,126.95,10,"""Skip it"""
182,181,2.97,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
3,181,3.45,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music""""Download"""
1,181,2.82,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Download"""
153,181,4.32,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
148,181,2.54,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
116,181,2.33,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Download"""
22,181,3.28,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information"""
145,181,3.5,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Download"""
89,181,1.63,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information"""
103,181,3.25,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music"""
49,181,3.09,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Download"""
58,181,2.77,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
119,181,3.12,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""View Song Information""""Download"""
8,181,0.54,Snapshot,341.36771,-9.632,126.95,10,"""Skip it""""Not recommend it anymore"""
94,181,3.15,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Download"""
189,181,3.42,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music"""
177,181,1.89,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
51,181,3.09,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music""""Download"""
198,181,3.43,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music"""
5,181,3.73,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information"""
42,181,3.29,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Download"""
45,181,3.86,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
68,181,3.72,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music"""
23,181,2.39,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Add it to your music"""
168,181,2.68,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
176,181,2.82,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Like""""Add it to your music"""
32,181,0.65,Snapshot,341.36771,-9.632,126.95,10,"""Skip it frequently""""Not recommend it anymore"""
180,181,2.96,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
44,181,2.87,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""View Song Information""""Add it to your music"""
63,181,2.73,Snapshot,341.36771,-9.632,126.95,10,"""Have listened  it completely""""Download"""
85,181,2.14,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""Add it to your music"""
141,181,1.97,Snapshot,341.36771,-9.632,126.95,10,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
59,196,3.69,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Add it to your music""""Download"""
23,196,3.85,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
72,196,3.17,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Download"""
87,196,3.4,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Download"""
65,196,0.98,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it frequently"""
56,196,2.98,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
7,196,2.51,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Download"""
194,196,3.89,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Add it to your music"""
18,196,0.87,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it""""Not recommend it anymore"""
73,196,3.68,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Download"""
151,196,3.51,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Add it to your music"""
185,196,3.4,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""Add it to your music""""Download"""
99,196,1.12,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it"""
12,196,3.87,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Add it to your music"""
92,196,0.11,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it"""
174,196,2.68,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently"""
184,196,2.66,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information"""
177,196,3.28,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""View Song Information"""
200,196,2.5,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Download"""
109,196,0.57,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it frequently"""
187,196,3.29,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""View Song Information"""
13,196,3.01,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Add it to your music""""Download"""
42,196,3.75,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""View Song Information""""Add it to your music""""Download"""
198,196,3.05,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Add it to your music"""
1,196,0.76,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it""""Not recommend it anymore"""
106,196,0.2,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it frequently""""Not recommend it anymore"""
178,196,2.84,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like""""View Song Information"""
128,196,2.59,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Add it to your music""""Download"""
189,196,2.68,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Download"""
41,196,0.85,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it"""
144,196,2.48,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""Add it to your music"""
43,196,3.61,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""View Song Information""""Add it to your music"""
75,196,3.23,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
110,196,2.96,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information""""Download"""
64,196,3.28,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like""""View Song Information"""
83,196,2.55,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like""""Add it to your music""""Download"""
62,196,2.68,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like"""
44,196,4.06,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music"""
180,196,1.82,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""View Song Information""""Add it to your music""""Download"""
94,196,3.1,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely"""
95,196,2.5,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Download"""
130,196,2.33,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""View Song Information""""Download"""
11,196,3.33,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""View Song Information""""Download"""
96,196,3.51,Everything Changes,244.45342,-6.885,146.577,6,"""Listen it frequently""""Like"""
119,196,3.71,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""View Song Information""""Add it to your music"""
28,196,1.08,Everything Changes,244.45342,-6.885,146.577,6,"""Skip it frequently""""Not recommend it anymore"""
85,196,2.95,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Like""""View Song Information""""Add it to your music""""Download"""
90,196,2.94,Everything Changes,244.45342,-6.885,146.577,6,"""Have listened  it completely""""Download"""
188,143,2.81,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""Add it to your music""""Download"""
6,143,3.87,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Download"""
95,143,2.45,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""Download"""
128,143,2.47,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""View Song Information""""Add it to your music"""
42,143,2.61,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Like""""View Song Information""""Download"""
56,143,3.34,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Like""""View Song Information""""Download"""
125,143,3.66,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""Download"""
12,143,0.55,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Skip it""""Not recommend it anymore"""
28,143,2.22,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Like""""Add it to your music"""
1,143,2.43,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Add it to your music""""Download"""
200,143,3.0,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""Like""""View Song Information""""Download"""
189,143,3.11,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Add it to your music"""
49,143,2.92,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Listen it frequently""""View Song Information""""Download"""
5,143,0.0,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Skip it""""Not recommend it anymore"""
60,143,3.84,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely"""
117,143,3.93,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Add it to your music"""
23,143,3.54,I Got Over It (Album Version),203.98975,-11.976,154.322,11,"""Have listened  it completely""""Like"""
