user_id,item_id,listening_time_in_scale_0-5,title,duration,loudness,tempo,key,event_type,event_strength
200,930,4.54,Rain / Ekoln,469.68118,-14.217,74.046,7,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
56,930,3.37,Rain / Ekoln,469.68118,-14.217,74.046,7,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
190,930,1.79,Rain / Ekoln,469.68118,-14.217,74.046,7,"['Listen it frequently', 'View Song Information']",4.0
130,216,3.01,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Add it to your music']",6.0
165,216,2.69,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Download']",7.0
89,216,4.14,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'View Song Information']",5.0
94,216,3.66,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
185,216,2.13,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'View Song Information', 'Download']",8.0
92,216,1.06,Miracle,420.10077,-9.062000000000001,139.91,11,['Skip it'],-1.0
82,216,2.11,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information']",2.0
38,216,3.37,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information']",2.0
83,216,3.48,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
194,216,2.61,Miracle,420.10077,-9.062000000000001,139.91,11,['Listen it frequently'],3.0
128,216,2.96,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
43,216,2.66,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
189,216,1.2,Miracle,420.10077,-9.062000000000001,139.91,11,"['Skip it', 'Not recommend it anymore']",-3.0
180,216,3.71,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like']",4.0
64,216,2.8,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Add it to your music']",3.0
11,216,2.8,Miracle,420.10077,-9.062000000000001,139.91,11,['Have listened  it completely'],1.0
144,216,2.63,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like']",4.0
60,216,2.85,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
56,216,2.41,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Download']",4.0
188,216,3.31,Miracle,420.10077,-9.062000000000001,139.91,11,['Listen it frequently'],3.0
178,216,2.6,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information']",4.0
145,216,2.69,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
163,216,2.69,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information']",3.0
24,216,2.76,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
44,216,3.66,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
153,216,3.47,Miracle,420.10077,-9.062000000000001,139.91,11,['Listen it frequently'],3.0
158,216,3.25,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
58,216,3.7,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information']",2.0
42,216,3.58,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like']",2.0
174,216,3.04,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
62,216,2.37,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like']",2.0
85,216,3.66,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information']",2.0
65,216,2.96,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
90,216,2.68,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like']",2.0
87,216,3.67,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Add it to your music', 'Download']",9.0
10,216,3.54,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
7,216,3.26,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
13,216,2.32,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
183,216,2.89,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
76,216,2.62,Miracle,420.10077,-9.062000000000001,139.91,11,['Have listened  it completely'],1.0
16,216,3.38,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
59,216,2.82,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Download']",4.0
125,216,3.54,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'Add it to your music']",6.0
109,216,2.27,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
106,216,1.89,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Download']",7.0
22,216,1.87,Miracle,420.10077,-9.062000000000001,139.91,11,['Skip it'],-1.0
96,216,4.06,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Download']",6.0
41,216,3.49,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
187,216,2.11,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
12,216,2.97,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
198,216,3.96,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
151,216,2.8,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'View Song Information', 'Download']",8.0
5,216,2.84,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Download']",6.0
95,216,3.75,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
177,216,2.73,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
23,216,3.49,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Add it to your music']",5.0
184,216,2.86,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Download']",7.0
18,216,3.58,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'View Song Information', 'Download']",7.0
1,216,2.76,Miracle,420.10077,-9.062000000000001,139.91,11,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
6,216,1.46,Miracle,420.10077,-9.062000000000001,139.91,11,['Listen it frequently'],3.0
167,216,3.07,Miracle,420.10077,-9.062000000000001,139.91,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
92,1079,2.88,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,['Have listened  it completely'],1.0
87,1079,4.54,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
118,1079,3.03,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
130,1079,0.11,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,['Skip it frequently'],-3.0
99,1079,1.19,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,"['Skip it', 'Not recommend it anymore']",-3.0
49,1079,4.02,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,"['Listen it frequently', 'View Song Information']",4.0
181,1079,1.93,Bloody Pig Pile (Live),196.72771,-5.386,183.808,9,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music']",5.0
13,452,4.23,WKYA (drop),124.18567,-10.296,85.008,1,"['Have listened  it completely', 'Download']",4.0
83,452,2.74,WKYA (drop),124.18567,-10.296,85.008,1,"['Have listened  it completely', 'Add it to your music']",3.0
21,452,0.35,WKYA (drop),124.18567,-10.296,85.008,1,"['Skip it frequently', 'Not recommend it anymore']",-5.0
145,452,2.7,WKYA (drop),124.18567,-10.296,85.008,1,"['Have listened  it completely', 'Add it to your music']",3.0
109,452,2.18,WKYA (drop),124.18567,-10.296,85.008,1,['Have listened  it completely'],1.0
5,452,3.92,WKYA (drop),124.18567,-10.296,85.008,1,"['Listen it frequently', 'Like']",4.0
130,452,3.65,WKYA (drop),124.18567,-10.296,85.008,1,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
38,452,2.87,WKYA (drop),124.18567,-10.296,85.008,1,"['Have listened  it completely', 'View Song Information']",2.0
135,452,3.67,WKYA (drop),124.18567,-10.296,85.008,1,"['Listen it frequently', 'View Song Information', 'Add it to your music']",6.0
7,452,2.22,WKYA (drop),124.18567,-10.296,85.008,1,"['Listen it frequently', 'Like', 'View Song Information']",5.0
92,452,3.93,WKYA (drop),124.18567,-10.296,85.008,1,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
1,61,2.79,Make Me Over,228.93669,-8.686,107.961,11,['Have listened  it completely'],1.0
76,61,3.23,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
195,61,3.93,Make Me Over,228.93669,-8.686,107.961,11,"['Listen it frequently', 'Add it to your music']",5.0
13,61,3.26,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
60,61,2.84,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Add it to your music']",3.0
58,61,2.98,Make Me Over,228.93669,-8.686,107.961,11,"['Listen it frequently', 'Like', 'View Song Information']",5.0
94,61,2.96,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Like', 'Download']",5.0
18,61,3.18,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
59,61,2.88,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
144,61,4.3,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
154,61,2.68,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Like', 'Add it to your music', 'Download']",7.0
189,61,2.51,Make Me Over,228.93669,-8.686,107.961,11,"['Listen it frequently', 'Add it to your music']",5.0
160,61,2.83,Make Me Over,228.93669,-8.686,107.961,11,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
72,48,3.06,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'Download']",7.0
161,48,3.28,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
42,48,4.16,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'View Song Information', 'Download']",7.0
10,48,2.59,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
167,48,3.2,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
92,48,3.69,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
59,48,2.1,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
13,48,1.25,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Skip it frequently', 'Not recommend it anymore']",-5.0
69,48,0.76,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,['Skip it frequently'],-3.0
73,48,3.36,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
128,48,3.11,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,['Listen it frequently'],3.0
70,48,2.57,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
65,48,2.95,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
95,48,3.01,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Like', 'Download']",5.0
106,48,3.66,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'View Song Information', 'Add it to your music', 'Download']",9.0
156,48,3.87,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
87,48,3.94,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
144,48,1.3,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,['Skip it'],-1.0
200,48,3.13,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'View Song Information']",5.0
115,48,1.51,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like']",4.0
1,48,3.45,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
182,48,4.01,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Download']",4.0
18,48,2.78,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
64,48,3.45,Nashville Parthenon,175.72526000000002,-10.93,141.91899999999998,0,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
13,360,4.13,Juoksuhauta-twist (Elämä juoksuhaudoissa),122.72281000000001,-9.965,192.688,10,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
181,360,3.12,Juoksuhauta-twist (Elämä juoksuhaudoissa),122.72281000000001,-9.965,192.688,10,"['Have listened  it completely', 'Like']",2.0
4,360,3.46,Juoksuhauta-twist (Elämä juoksuhaudoissa),122.72281000000001,-9.965,192.688,10,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
92,77,2.9,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Download']",8.0
194,77,3.25,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
59,77,2.08,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'Download']",7.0
64,77,1.47,Next Time,249.41669,-6.693,167.92,2,"['Skip it frequently', 'Not recommend it anymore']",-5.0
83,77,3.54,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Add it to your music']",3.0
128,77,2.38,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
106,77,2.76,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Add it to your music']",5.0
135,77,4.48,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
184,77,2.75,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'Download']",7.0
188,77,3.05,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
110,77,2.94,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
60,77,1.77,Next Time,249.41669,-6.693,167.92,2,['Have listened  it completely'],1.0
42,77,2.91,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
56,77,3.29,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
43,77,3.42,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
115,77,3.37,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
183,77,0.68,Next Time,249.41669,-6.693,167.92,2,['Skip it frequently'],-3.0
94,77,3.41,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
109,77,3.38,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
7,77,3.12,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'View Song Information']",4.0
76,77,3.77,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music']",5.0
95,77,1.55,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Like']",2.0
72,77,2.1,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'View Song Information', 'Download']",7.0
178,77,2.65,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Like']",4.0
1,77,4.2,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'View Song Information']",4.0
49,77,0.96,Next Time,249.41669,-6.693,167.92,2,"['Skip it frequently', 'Not recommend it anymore']",-5.0
130,77,2.62,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'Download']",4.0
145,77,0.0,Next Time,249.41669,-6.693,167.92,2,"['Skip it frequently', 'Not recommend it anymore']",-5.0
65,77,3.42,Next Time,249.41669,-6.693,167.92,2,['Have listened  it completely'],1.0
186,77,2.62,Next Time,249.41669,-6.693,167.92,2,"['Have listened  it completely', 'View Song Information']",2.0
156,77,1.79,Next Time,249.41669,-6.693,167.92,2,"['Listen it frequently', 'Add it to your music']",5.0
192,476,2.36,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
13,476,1.97,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'View Song Information']",2.0
75,476,2.3,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Skip it frequently', 'Not recommend it anymore']",-5.0
81,476,2.02,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
83,476,2.91,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Listen it frequently'],3.0
6,476,2.46,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'Add it to your music']",6.0
82,476,3.86,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'View Song Information']",2.0
49,476,3.46,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Add it to your music', 'Download']",7.0
45,476,0.9,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Skip it frequently'],-3.0
93,476,2.55,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'View Song Information', 'Add it to your music', 'Download']",7.0
141,476,2.11,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like']",2.0
15,476,3.37,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Download']",5.0
57,476,2.84,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Download']",5.0
26,476,3.45,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Download']",5.0
64,476,2.74,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
59,476,2.57,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Add it to your music', 'Download']",7.0
174,476,0.61,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Skip it frequently'],-3.0
92,476,1.54,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'View Song Information']",4.0
157,476,3.57,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
151,476,2.88,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Add it to your music']",5.0
18,476,3.31,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like']",4.0
144,476,0.69,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Skip it', 'Not recommend it anymore']",-3.0
137,476,3.31,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'Add it to your music']",4.0
193,476,1.48,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Add it to your music', 'Download']",6.0
72,476,3.23,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
85,476,2.45,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'View Song Information', 'Add it to your music']",6.0
178,476,2.06,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'Add it to your music']",6.0
159,476,3.22,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Add it to your music']",3.0
16,476,2.63,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'View Song Information', 'Add it to your music', 'Download']",9.0
65,476,4.33,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Have listened  it completely', 'Like', 'View Song Information', 'Download']",6.0
184,476,2.34,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'View Song Information', 'Add it to your music']",6.0
181,476,3.09,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Have listened  it completely'],1.0
102,476,2.37,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Listen it frequently'],3.0
87,476,3.48,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
78,476,2.23,Metal,426.89261,-12.950999999999999,63.016999999999996,0,['Have listened  it completely'],1.0
109,476,2.93,Metal,426.89261,-12.950999999999999,63.016999999999996,0,"['Listen it frequently', 'Like', 'Add it to your music']",6.0
95,483,3.4,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'Download']",7.0
125,483,2.53,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Download']",6.0
158,483,1.35,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
138,483,3.24,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'View Song Information', 'Download']",8.0
23,483,2.49,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
183,483,2.74,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like']",2.0
18,483,3.36,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like']",4.0
189,483,4.1,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'Add it to your music', 'Download']",9.0
94,483,2.83,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like', 'Download']",5.0
96,483,2.99,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Add it to your music', 'Download']",8.0
7,483,0.96,This Melody (Live),272.63955,-9.97,119.896,2,['Skip it frequently'],-3.0
6,483,2.47,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like']",2.0
175,483,1.82,This Melody (Live),272.63955,-9.97,119.896,2,"['Skip it', 'Not recommend it anymore']",-3.0
77,483,1.61,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Add it to your music']",3.0
13,483,2.71,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'View Song Information', 'Download']",8.0
58,483,2.48,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Download']",4.0
10,483,3.29,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music']",7.0
90,483,4.24,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'View Song Information', 'Add it to your music']",4.0
172,483,2.9,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'View Song Information', 'Download']",5.0
152,483,2.43,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Download']",4.0
151,483,2.67,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'Download']",7.0
56,483,0.78,This Melody (Live),272.63955,-9.97,119.896,2,['Skip it frequently'],-3.0
48,483,3.45,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'View Song Information', 'Add it to your music', 'Download']",9.0
188,483,2.37,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like', 'View Song Information']",3.0
169,483,2.99,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music']",5.0
70,483,2.17,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Add it to your music']",3.0
59,483,3.14,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
123,483,3.7,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
184,483,2.27,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Download']",4.0
9,483,3.36,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'View Song Information', 'Add it to your music', 'Download']",10.0
161,483,1.28,This Melody (Live),272.63955,-9.97,119.896,2,['Skip it frequently'],-3.0
114,483,2.08,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'Like', 'Add it to your music']",6.0
91,483,3.32,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'View Song Information', 'Download']",7.0
62,483,3.5,This Melody (Live),272.63955,-9.97,119.896,2,"['Have listened  it completely', 'Like', 'View Song Information', 'Add it to your music', 'Download']",8.0
194,483,2.03,This Melody (Live),272.63955,-9.97,119.896,2,"['Listen it frequently', 'View Song Information', 'Download']",7.0
128,483,0.45,This Melody (Live),272.63955,-9.97,119.896,2,['Skip it frequently'],-3.0
